,,e0,4.15E+03,,,,,,,,,
,,e1,1.29E+04,,"DYNAMIC MODEL CHILLING PORTIONS   -  EREZ, A. and FISHMAN, S.",,,,,,,
,,a0,1.40E+05,,,"The Volcani Center, Bet Dagan, ISRAEL",,,,,,
,,a1,2.57E+18,,,,,,,,,
,,slp,1.6,,"Add hourly data in column B from  row 13 down.Do not erase rows 11, 12. ",,,,,,,
,,tetmlt,277,,copy data from row12 colums C to L till the last entry in column B.,,,,,,,
,,aa=a0/a1,5.43E-14,,total cumulative chiling portions will appear in column L.,,,,,,,
,,ee=e1-e0,8.74E+03,,,,,,,,,
,,,,,,,,,,,,
date,hour,Temp(C),Temp (K),ftmprt,sr,xi,xs,ak1,Inter-S,Inter-E,delt,Portions
10/12/2008,700,5.1,278.1,1.75,5.77,0.85,2.38,0.02,0.845090456,0.87,0,1
10/12/2008,800,8.2,281.2,6.62,749.67,1,1.68,0.03,0.874174048,0.9,0,1
10/12/2008,900,11.6,284.6,11.84,138037.07,1,1.16,0.06,0.899571987,0.91,0,1
10/12/2008,1000,14.9,287.9,16.78,19379283.23,1,0.82,0.09,0.913625735,0.91,0,1
10/12/2008,1100,16.9,289.9,19.72,367252124.7,1,0.66,0.13,0.905084147,0.88,0,1
10/12/2008,1200,18.1,291.1,21.47,2104328202,1,0.59,0.15,0.876362812,0.84,0,1
10/12/2008,1300,19.1,292.1,22.91,8915506107,1,0.53,0.18,0.83544204,0.79,0,1
10/12/2008,1400,19.9,292.9,24.06,28098899377,1,0.49,0.2,0.785771294,0.73,0,1
10/12/2008,1500,20.7,293.7,25.2,88006892038,1,0.45,0.22,0.731835129,0.67,0,1
10/12/2008,1600,20.8,293.8,25.34,1.01462E+11,1,0.44,0.23,0.674974701,0.63,0,1
10/12/2008,1700,20.3,293.3,24.63,49766958437,1,0.47,0.21,0.628007735,0.6,0,1
10/12/2008,1800,18,291,21.32,1820426716,1,0.59,0.15,0.597420609,0.6,0,1
10/12/2008,1900,15.6,288.6,17.81,54515663.06,1,0.76,0.1,0.596588014,0.61,0,1
10/12/2008,2000,13.7,286.7,14.99,3252412.44,1,0.93,0.08,0.612533497,0.64,0,1
10/12/2008,2100,12.8,285.8,13.65,844471.33,1,1.02,0.07,0.635836928,0.66,0,1
10/12/2008,2200,10.5,283.5,10.16,25888.45,1,1.31,0.05,0.660688208,0.69,0,1
10/12/2008,2300,7.3,280.3,5.22,184.53,0.99,1.86,0.03,0.689963035,0.72,0,1
10/12/2008,2400,9.5,282.5,8.63,5589.65,1,1.46,0.04,0.72172608,0.75,0,1
10/13/2008,100,12,285,12.44,252887.94,1,1.11,0.06,0.750199306,0.77,0,1
10/13/2008,200,11.9,284.9,12.29,217402.36,1,1.12,0.06,0.770876122,0.79,0,1
10/13/2008,300,8.1,281.1,6.46,641.83,1,1.7,0.03,0.790751134,0.82,0,1
10/13/2008,400,6.1,279.1,3.33,28.07,0.97,2.13,0.02,0.818898447,0.85,0,1
10/13/2008,500,4.8,277.8,1.28,3.58,0.78,2.46,0.02,0.848104283,0.88,0,1
10/13/2008,600,4.3,277.3,0.48,1.62,0.62,2.61,0.02,0.877207225,0.91,0,1
10/13/2008,700,3.3,276.3,-1.12,0.33,0.25,2.92,0.01,0.905894746,0.93,0,1
10/13/2008,800,8.8,281.8,7.55,1899.19,1,1.58,0.04,0.934188423,0.96,0,1
10/13/2008,900,12.8,285.8,13.65,844471.33,1,1.02,0.07,0.956349966,0.96,0,1
10/13/2008,1000,15.6,288.6,17.81,54515663.06,1,0.76,0.1,0.960529415,0.94,0,1
10/13/2008,1100,18,291,21.32,1820426716,1,0.59,0.15,0.940768207,0.89,0,1
10/13/2008,1200,19.7,292.7,23.77,21101288284,1,0.5,0.19,0.892332057,0.82,0,1
10/13/2008,1300,21.2,294.2,25.91,1.79077E+11,1,0.43,0.24,0.822897086,0.74,0,1
10/13/2008,1400,22.3,295.3,27.47,8.47446E+11,1,0.38,0.28,0.737848442,0.65,0,1
10/13/2008,1500,23.1,296.1,28.59,2.60569E+12,1,0.35,0.32,0.649748809,0.57,0,1
10/13/2008,1600,23.2,296.2,28.73,2.99719E+12,1,0.35,0.32,0.568377655,0.51,0,1
10/13/2008,1700,22.3,295.3,27.47,8.47446E+11,1,0.38,0.28,0.507583564,0.48,0,1
10/13/2008,1800,19.1,292.1,22.91,8915506107,1,0.53,0.18,0.476491376,0.48,0,1
10/13/2008,1900,14,287,15.44,5088576.64,1,0.9,0.08,0.484850933,0.52,0,1
10/13/2008,2000,12.4,285.4,13.04,462512.5,1,1.07,0.06,0.516857823,0.55,0,1
10/13/2008,2100,11.5,284.5,11.68,118617.05,1,1.17,0.05,0.550163863,0.58,0,1
10/13/2008,2200,12.5,285.5,13.2,537721.65,1,1.05,0.06,0.583118905,0.61,0,1
10/13/2008,2300,11.2,284.2,11.23,75218.25,1,1.21,0.05,0.612157089,0.64,0,1
10/13/2008,2400,10.4,283.4,10.01,22220.06,1,1.32,0.05,0.642437618,0.67,0,1
10/14/2008,100,9.4,282.4,8.47,4792.4,1,1.48,0.04,0.672705327,0.7,0,1
10/14/2008,200,9.5,282.5,8.63,5589.65,1,1.46,0.04,0.703204108,0.73,0,1
10/14/2008,300,9.5,282.5,8.63,5589.65,1,1.46,0.04,0.73239234,0.76,0,1
10/14/2008,400,7.2,280.2,5.06,157.83,0.99,1.88,0.03,0.760453814,0.79,0,1
10/14/2008,500,6.7,279.7,4.28,72.12,0.99,1.99,0.02,0.790379827,0.82,0,1
10/14/2008,600,6.5,279.5,3.96,52.68,0.98,2.03,0.02,0.819890588,0.85,0,1
10/14/2008,700,7.2,280.2,5.06,157.83,0.99,1.88,0.03,0.848823527,0.88,0,1
10/14/2008,800,11.1,284.1,11.08,64608.42,1,1.23,0.05,0.876389399,0.89,0,1
10/14/2008,900,15.2,288.2,17.22,30207316.64,1,0.79,0.1,0.893743904,0.88,0,1
10/14/2008,1000,18.2,291.2,21.61,2432262940,1,0.58,0.15,0.88430357,0.84,0,1
10/14/2008,1100,20.9,293.9,25.49,1.16964E+11,1,0.44,0.23,0.840814641,0.76,0,1
10/14/2008,1200,22.9,295.9,28.31,1.96887E+12,1,0.36,0.31,0.758083854,0.65,0,1
10/14/2008,1300,24,297,29.85,9.15314E+12,1,0.32,0.37,0.651682453,0.55,0,1
10/14/2008,1400,25,298,31.23,3.66419E+13,1,0.29,0.42,0.550974817,0.46,0,1
10/14/2008,1500,25.3,298.3,31.65,5.54515E+13,1,0.28,0.44,0.46181031,0.4,0,1
10/14/2008,1600,26,299,32.61,1.45331E+14,1,0.26,0.49,0.39827061,0.35,0,1
10/14/2008,1700,26.3,299.3,33.02,2.19327E+14,1,0.26,0.51,0.346756094,0.31,0,1
10/14/2008,1800,21.8,294.8,26.76,4.18683E+11,1,0.4,0.26,0.311015093,0.33,0,1
10/14/2008,1900,16.1,289.1,18.55,113771884,1,0.72,0.11,0.33205558,0.37,0,1
10/14/2008,2000,14.3,287.3,15.89,7953917.07,1,0.87,0.08,0.373048386,0.41,0,1
10/14/2008,2100,12.2,285.2,12.74,342072.16,1,1.09,0.06,0.413299382,0.45,0,1
10/14/2008,2200,11,284,10.92,55489.2,1,1.24,0.05,0.453051547,0.49,0,1
10/14/2008,2300,11.8,284.8,12.14,186876.31,1,1.14,0.06,0.491474762,0.53,0,1
10/14/2008,2400,13.5,286.5,14.7,2412046.31,1,0.95,0.07,0.527174557,0.56,0,1
10/15/2008,100,11.5,284.5,11.68,118617.05,1,1.17,0.05,0.55733817,0.59,0,1
10/15/2008,200,8.3,281.3,6.77,875.53,1,1.67,0.03,0.589914344,0.62,0,1
10/15/2008,300,8.2,281.2,6.62,749.67,1,1.68,0.03,0.624197127,0.66,0,1
10/15/2008,400,7.1,280.1,4.91,134.98,0.99,1.9,0.03,0.657439049,0.69,0,1
10/15/2008,500,6.6,279.6,4.12,61.64,0.98,2.01,0.02,0.690144357,0.72,0,1
10/15/2008,600,7.2,280.2,5.06,157.83,0.99,1.88,0.03,0.722148346,0.75,0,1
10/15/2008,700,7,280,4.75,115.42,0.99,1.92,0.03,0.753097406,0.78,0,1
10/15/2008,800,11.8,284.8,12.14,186876.31,1,1.14,0.06,0.78335408,0.8,0,1
10/15/2008,900,16.8,289.8,19.58,317323187.7,1,0.67,0.12,0.802907852,0.79,0,1
10/15/2008,1000,19.1,292.1,22.91,8915506107,1,0.53,0.18,0.787343947,0.75,0,1
10/15/2008,1100,21.2,294.2,25.91,1.79077E+11,1,0.43,0.24,0.745449052,0.68,0,1
10/15/2008,1200,23.9,296.9,29.71,7.96354E+12,1,0.33,0.36,0.677024353,0.57,0,1
10/15/2008,1300,25.8,298.8,32.34,1.10408E+14,1,0.27,0.47,0.570841627,0.46,0,1
10/15/2008,1400,26.8,299.8,33.71,4.34697E+14,1,0.25,0.55,0.457271781,0.37,0,1
10/15/2008,1500,26.9,299.9,33.84,4.98295E+14,1,0.24,0.56,0.367768551,0.31,0,1
10/15/2008,1600,27,300,33.98,5.71146E+14,1,0.24,0.56,0.314440988,0.28,0,1
10/15/2008,1700,26.1,299.1,32.75,1.66715E+14,1,0.26,0.5,0.282506208,0.27,0,1
10/15/2008,1800,21.3,294.3,26.05,2.06357E+11,1,0.42,0.25,0.274624082,0.31,0,1
10/15/2008,1900,16.8,289.8,19.58,317323187.7,1,0.67,0.12,0.306760717,0.35,0,1
10/15/2008,2000,14.4,287.4,16.04,9228957.43,1,0.86,0.09,0.349162717,0.39,0,1
10/15/2008,2100,13.5,286.5,14.7,2412046.31,1,0.95,0.07,0.391229497,0.43,0,1
10/15/2008,2200,12.1,285.1,12.59,294134.48,1,1.1,0.06,0.43114487,0.47,0,1
10/15/2008,2300,12,285,12.44,252887.94,1,1.11,0.06,0.469937901,0.51,0,1
10/15/2008,2400,11,284,10.92,55489.2,1,1.24,0.05,0.506603784,0.54,0,1
10/16/2008,100,9.6,282.6,8.78,6518.82,1,1.44,0.04,0.542410373,0.58,0,1
10/16/2008,200,8.2,281.2,6.62,749.67,1,1.68,0.03,0.57774757,0.61,0,1
10/16/2008,300,8.1,281.1,6.46,641.83,1,1.7,0.03,0.612447024,0.65,0,1
10/16/2008,400,9.2,282.2,8.17,3521.67,1,1.51,0.04,0.646100235,0.68,0,1
10/16/2008,500,8.4,281.4,6.93,1022.41,1,1.65,0.03,0.677829407,0.71,0,1
10/16/2008,600,8.1,281.1,6.46,641.83,1,1.7,0.03,0.709225143,0.74,0,1
10/16/2008,700,6.8,279.8,4.44,84.37,0.99,1.97,0.03,0.739889918,0.77,0,1
10/16/2008,800,11.4,284.4,11.53,101918.31,1,1.19,0.05,0.770595745,0.79,0,1
10/16/2008,900,15.9,288.9,18.26,84793430.38,1,0.74,0.11,0.792244807,0.79,0,1
10/16/2008,1000,19.5,292.5,23.49,15840122641,1,0.51,0.19,0.786440015,0.74,0,1
10/16/2008,1100,22.3,295.3,27.47,8.47446E+11,1,0.38,0.28,0.738714418,0.65,0,1
10/16/2008,1200,24.6,297.6,30.68,2.10621E+13,1,0.3,0.4,0.650400393,0.54,0,1
10/16/2008,1300,26.7,299.7,33.57,3.79181E+14,1,0.25,0.54,0.536507694,0.42,0,1
10/16/2008,1400,28.2,301.2,35.61,2.91612E+15,1,0.21,0.67,0.415908333,0.32,0,1
10/16/2008,1500,28.7,301.7,36.28,5.73017E+15,1,0.2,0.72,0.317438489,0.26,0,1
10/16/2008,1600,28.9,301.9,36.55,7.50309E+15,1,0.2,0.74,0.259305307,0.23,0,1
10/16/2008,1700,28.5,301.5,36.01,4.37461E+15,1,0.21,0.7,0.228377479,0.22,0,1
10/16/2008,1800,22.4,295.4,27.61,9.75513E+11,1,0.38,0.29,0.218095331,0.26,0,1
10/16/2008,1900,18.3,291.3,21.76,2811022915,1,0.57,0.16,0.258239358,0.3,0,1
10/16/2008,2000,16.1,289.1,18.55,113771884,1,0.72,0.11,0.303820938,0.35,0,1
10/16/2008,2100,14.5,287.5,16.19,10707283.65,1,0.85,0.09,0.347794158,0.39,0,1
10/16/2008,2200,14,287,15.44,5088576.64,1,0.9,0.08,0.389852858,0.43,0,1
10/16/2008,2300,11.9,284.9,12.29,217402.36,1,1.12,0.06,0.429207785,0.47,0,1
10/16/2008,2400,11,284,10.92,55489.2,1,1.24,0.05,0.468276981,0.51,0,1
